"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Low income","LIC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","107039999.6","-7260000.1","64699999.7","146844999.5","148170499.276198","308183582.434761","396248472.650588","273633772.028444","466067121.815553","346614401.376609","318156145.021829","432415439.257772","107870188.582903","-157305237.454098","35747756.6500915","126905049.212354","-64537267.5129422","142963317.37136","325885952.636539","758518445.139089","276144204.655467","407929576.300242","834599956.186487","1049606473.92575","611353938.239205","232527259.709895","299358869.010685","706254281.794489","1046279913.62504","1459015725.64717","1591945118.05263","2321526230.07369","2814587432.88566","3808658203.00645","4363852031.4527","3476759832.62547","5870563300.99","8462689740.51207","11010479442.5996","9769844621.04369","13959730407.5451","16024906956.2104","18891875275.4753","16709849667.9111","11938574143.9051","11224597882.3454","8391495542.64913","8595171319.68466","8621980377.17313","10746572386.4374","10211538229.569","13272400061.9297","13854718756.2778","13872741245.3573","3740983276.08562",
"Liechtenstein","LIE","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19854574737.6898","9389136115.5717","6864257254.8617","17305461701.2587","1845838359.4692","-266949356.7195","44598433611.9441","33538242375.2676","16214866193.267","29934896948.2693","29875940865.4872","26414902947.0333","29482974346.8535","1154916692.2121","9340073894.6221","80400430107.7698","60669833862.7331","38999586460.5875","-87212093508.4059","","","","","","",
"Sri Lanka","LKA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","-300000","300000","300000","500000","1399999.9","142711.034","1000","-1218567.2109","1474392.3733","46911742.0857","43010507.2449","49264554.4202","63567608.833","37778897.5011","32612391.0542","26162080.1604","29723119.8603","59504201.9008","45722528.5962","19741313.056","43355119.7231","48349173.7319","122625843.129","194479070.2388","166412940.1008","55995587.566","119874349.6993","430056151.833","193424023.1433","176410171.3141","172941409.8305","171790000","196500000","228720000","232800000","272400000","479700000","603000000","752200000","404000000","477559000","955920000","941116591.230408","932551317.582881","893628980.287065","679655644.244789","897049375.883533","1372723043.13402","1614044009.22884","743466231.468031","434075668.46642","592289969.90297","884150491.430208","711826200.490003","",
"Lower middle income","LMC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","664263999.2","637819999.50068","701319983.221089","937855437.412948","847863892.465639","970985435.140427","964010806.11377","1111077072.69356","1187344317.97738","2303725947.79455","949844348.538317","2762012416.69813","2021330147.9849","1907720232.84407","1650334410.42259","2970821951.23797","2375255703.12485","3210453985.09213","3680206340.08666","5192760753.17819","3321269516.1337","4278472806.6376","5089839040.96915","8232403190.15788","10936991761.2656","11100589526.3848","12584490529.5157","17424647616.2845","16807968579.6011","17444656990.1437","17145138238.9113","19928829890.453","20329445047.6916","22221595062.3157","23484616530.7797","36345121004.3733","65592067614.058","82217361311.0099","109410307479.341","90756706484.0231","75041166490.9684","84564097878.5072","78173567776.518","83087913775.1739","101261365094.775","122542184432.265","111937891059.465","110560220480.587","108890342755.218","111118317398.257","115170620414.517","109053686207.533","116258962273.538","102871188096.547","74550386064.1395",
"Low & middle income","LMY","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","3089020758.75986","2918674456.05629","2711080884.80219","4578425887.02635","5617559698.20418","5792547414.66951","5787849656.54001","4891999154.31449","6373899734.12122","7304141768.25907","7463098614.50408","12068097912.4802","10002262452.6326","9126929832.6916","9106563882.1392","11422602082.7431","9474568564.71708","11168006009.9659","18190560261.0685","20416214783.2685","20128622680.7261","27246574607.3099","40005277742.8593","59095669884.9925","78625681601.536","86700025776.2545","107601889715.012","137288811528.721","137611162094.955","148182841391.769","136013523447.86","151754527608.083","142866592578.266","145471512371.659","188431652162.755","268700555930.716","331017196934.664","457808477871.616","522565926047.749","382128294281.16","573713430542.93","665012772042.01","618353642231.365","666452518041.233","612215582646.366","593688164786.228","511992432946.746","507832878446.788","586942223739.127","525160660695.021","518516112869.943","720810738945.467","585067047083.235","395492234656.96","322134889074.304",
"Lesotho","LSO","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","0","0","440000","20000","200000","4493898.80340982","4785894.2316913","3242231.25191236","5053210.87331657","2414764.08844348","4894588.44392393","2254225.6290837","5928503.36647174","21346470.5929797","13736893.7082981","16478706.5164182","7989961.08100077","8369826.86670975","15656906.5242142","43269331.9015972","24176205.2719455","29073624.9984809","32679906.4992636","28350686.7933334","22038152.5750662","32403928.0879326","29695245.8764432","28391254.961737","43948139.9839825","55671430.9384429","27438279.6374855","24322286.6909769","75618842.2948835","11009973.0619522","91348357.1137565","9508668.85923675","61173319.2085146","56652703.213515","50427512.809291","94460146.9805725","113220010.397593","79234566.0376045","42168765.5665983","40874067.2749006","35732595.8160095","28001666.9222279","-12372199.9884459","-7820069.3585059","-25647819.0836175","-12520535.3798655",
"Late-demographic dividend","LTE","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","1177607893.89976","1112633524.59951","1097343656.7","1924052977.7","2440632077.18245","2522582600.89835","2745845365.37034","3155941723.36279","3887916367.7407","4534042940.68137","5048383721.92496","6286780806.49748","7132873734.56235","5527120955.72432","5671745553.84784","5591547260.64257","4724133449.67595","6456479118.55159","10165953366.1284","11044080612.9068","12440468213.8626","16412119256.1164","28585872679.104","47371285101.4425","58155533428.1811","65747747632.3369","87403674769.0657","111565528072.767","124358630044.707","130381157502.543","141298473741.67","120243874877.659","138571980548.03","146603091199.371","169876343748.579","276025065212.534","331295834565.552","480857551591.645","492826426717.404","429864878959.745","572778919053.151","663028419413.948","672902061202.165","665481164647.9","685070579905.969","692552879695.93","497659504635.927","493240165482.803","612989458081.245","573102219834.433","367262318409.091","712493295931.934","409851868495.299","146340726260.222","190232590393.63",
"Lithuania","LTU","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10000000","30175186.8400218","31304837.6374329","72557500","152400000","362287500","918775000","564537500","380272500","442400000","660790497.921648","217398839.893754","879540745.774168","1292550783.57242","2259381844.95682","2601486958.03571","1727292156.14544","-360197700.774579","1102696146.69552","1880811089.20548","677182759.667044","768657971.982437","357323216.168925","1036954105.5948","1177533775.88122","1383731106.4056","1299841764.37371","3434299309.82763","4560496002.83869","2507626415.82615","2419329634.05406","3831114463.91848","3595625405.62112",
"Luxembourg","LUX","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4243174360","4291105680","5179643440","4644769480","32219534640","-29679425810","7117112830","27255154250","39128528760","8843156720","2824125590","23299023840","20060313790","45432153560","17580970090","-27369776660","-83336482550","163717596800","9838881740","25122591050","-359330640340","-62807620780","",
"Latvia","LVA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30703329","55933000","282828000","244039000","331352000","474354000","371400000","348100000","324184857.470564","173500715.825042","160090702.160432","316652176.39383","591589970.743145","809856372.419322","1705667383.81543","2713412662.12001","1434273758.18366","-150022148.439267","474983591.197692","1519518896.45562","1080778947.54652","989283879.359479","1045107101.1976","812843819.517909","335420977.516689","1189985285.1542","439128427.014648","1115785160.98483","939356413.88956","3734085089.75474","1217386449.16126","1689068343.71427","1287374737.95096",
"Macao SAR, China","MAC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","20000","320000","120000","","","1220000","","","320000","","","260000","8150000","","-380000","50000","-90000","350000","-600000","480000","10720000","-19500000","-3600000","3480000","2190000","5940000","2310000","-17890000","9420000","-790000","160004980","393961071.024012","506111200.953584","771496386.166368","1775023637.88001","2916866632.75465","5314514355.6461","3982611127.76312","-412628204.994395","3629274388.55484","1754336190.32972","3565735906.12656","3774560563.63993","2424230566.70926","486517486.302296","1859188732.28442","1701002327.73208","1729819688.96302","6490967477.64928","-6216383035.6257","5627109107.21202","3201313125.7297","1643374735.44528","",
"St. Martin (French part)","MAF","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","20000000","23100000","13000000","5490000","-20399999.9","5019999.9","38014962.7431903","7994056.27289948","11759988.2428342","7437548.63717074","89416222.5895141","58581335.9912382","79528177.1036931","46123623.5045972","46989196.5550045","19975166.8598062","549182.496104443","59574900.7832664","84661627.5741094","167056032.101148","165122977.794539","317462140.572328","422470462.497987","491466064.599826","550924373.94834","334768272.8902","357393801.789474","1079341332.03085","308712164.430615","826974026.933263","426553283.860634","2824557251.52006","480355698.049863","2312829823.25089","893325392.835825","1670609688.92878","2460787164.18439","2825801376.44064","2466288357.37234","1970323920.01346","1240625859.11404","2521362080.65559","2841954371.38454","3360909924.36421","3525384612.43801","3252913902.35666","2153363904.93515","2680109856.21237","3544387229.27822","1720825003.13095","1418713118.61153","2264148625.4107","2294356059.17334","1095981205.98255","",
"Monaco","MCO","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17000000","14000000","11568000","66910000","23740000","78740000","75510000","37870000","127540000","103440000","84050000","73750000","151010000","190700000","258680000","536020000","726610000","263960000","297050000","372880000","251200000","241880000","345900000","225870000","87440000","149520000","309640000","521370000","155720000","386120000","586020000","357200000","333342854.02",
"Madagascar","MDG","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","10000000","1080000","12000000","11000000","13709798.8710188","4572770.62885884","1381044.46728693","-2767842.15201272","-3678181.29499726","-6581395.80526257","-790000","-800000","-90000","3710000","8570000","-180000","14039999.9","3470000","2910000","12816215.1627363","22387360.4554662","13681239.6478075","21132352.1522202","15357022.02314","5728097.91776414","9710167.97434065","10161891.7977257","14005421.1259566","16635429.8022046","58385285.9149158","82952580.7054987","93059224","14661798.0720596","12874087","52910748.0000001","85428623.9021933","294681941.542683","789389724.084497","1134497642.4209","1293330142.26094","912287179.835569","815534454.532063","814789934.7302","565848886.014277","372872463.262776","328059305.56932","540842779.829334","464856589.648809","612036371.422122","474311425.432437","358467141.414302","357536665.264704","467848664.235502","414540970","",
"Maldives","MDV","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","-200000","70000","1970000","180000","1200000","970000","800000","-130000","-30000","-2879999.9","240000","-140000","1210000","5400000","5100000","1200000","4400000","5600000","6500000","6600000","6900000","8742866.2011335","7230710.76205489","9315251.94973543","11408883.3989708","11517966.6239708","12322250","22312447.8248753","20541053.2565792","24718599.7690471","31774435.5684086","52933701.7280929","52991121.0580686","63826812.8939882","132432080.785582","181255431.772407","157963586.774204","216468945.675274","423530663.953749","227976866.718899","360816336.210787","333375218.034334","297975993.392527","456639057.30469","457808313.566538","575658028.152192","961037565.723003","440711709.435094","642830713.618008","731709063.613552","766835023.508003","806204043.653671",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","571449999.9","175857596.115427","470412842.857064","13451606.7192508","-2984206562.65119","2139829655.65945","356466584.944535","1349416292.68391","1597054924.91562","-6475399.67743104","-3089053541.25218","7257091611.48963","11672912472.8757","5662854095.52353","6409743731.37333","2112375734.12062","2387380489.10305","-137135792.214113","2032965910.35217","1536398830.00181","3136579256.22224","2835977787.94122","4489998797.28713","5530848738.98495","5823788404.89938","2761033360.07564","6319683278.52465","11416341819.4864","11860817279.5903","7886262194.56936","12545686693.0635","11222699191.91","10858569447.7798","20847224330.3765","34220160934.9219","67919868311.4563","101330255267.434","114086984309.678","85289882663.0662","50240822981.7952","65424338590.3041","52910166871.0508","57035784489.3862","49473223962.3836","32760712889.091","37668125938.2407","66222592870.4658","95418985550.9527","139338145840.077","87529681703.5439","86092732188.6854","174780897552.868","125452521070.156","129649355600.921","81642992054.4138",
"Mexico","MEX","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","312107000","307000000","178384999.9","457000000","508755999.9","458411000","731451000","327101999.9","658162999.9","1332000000","2090000000","3078000000","1901000000","2192000000","1542000000","1984000000","2400000000","2634000000","2879000000","3174000000","2634000000","4762000000","4393000000","4389000000","10972500000","9526290000","9185600000","12829800000","12756764558","13941043232","18382284821","30060020323","20160111120","18157929031","25142732841","25161667683","22128799633","31020143997","29754006366","19652158435","30525430173","23894767260","18231597858","50929779808","28438309726","36251121834","38899515576","33114839735","37857193190","29947409270","31537615205","35446400664","39127126212","30644499508","43856854622",
"Marshall Islands","MHL","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","739000","739000","839000","-1152000","1156000","3279622.36154915","1876761.72458854","6987311.9877883","5694746.71577748","14649434.9564544","-9356673.13181814","-4380881.13767906","21373811.8080675","32548149.3245913","9047685.07797494","-5393638.49927042","-3055847.4488757","5835497.47968519","9752051.36249508","5164920.15605116","3045061.11336896","499428.443349172","2573910","2039470","",
"Middle income","MIC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","2981980759.15986","2925934456.15629","2646380885.10219","4431580887.52635","5469389198.92798","5484363832.23475","5391601183.88943","4618365382.28604","5907832612.30567","6957527366.88246","7144942469.48225","11635682473.2224","9894392264.04967","9284235070.1457","9070816125.48911","11295697033.5308","9539105832.23003","11025042692.5945","17864674308.4319","19657696338.1294","19852478476.0706","26838645031.0097","39170677786.6728","58046063411.0667","78014327663.2968","86467498516.5446","107302530846.002","136582557246.926","136564882181.33","146723825666.122","134421578329.808","149433001378.009","140052005145.38","141662854168.652","184067800131.302","265223796098.09","325146633633.674","449345788131.104","511555446605.149","372358449660.117","559753700135.385","648987865085.8","599461766955.89","649742668373.322","600277008502.461","582463566903.883","503600937404.097","499237707127.103","578320243361.954","514414088308.584","508304574640.374","707538338883.537","571212328326.957","381619493411.603","318393905798.218",
"North Macedonia","MKD","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24000000","9490000","11210000","15740000","151156392","91325732.42024","217507099.15808","469570706.3984","114193471.4194","119041753.232","309137638.54","145329601.532","427444589.2688","733466879","611688378.605769","259530321.486","301441681.708","507920732.789","337911248.192572","402458309.805886","60879915.45137","296604200.381223","549371101.55116","380738977.544776","648732424.984647","549500829.87779","7693779.7036069","696255528.136466","854152514.519015","641500343.167691","1172324292.87234",
"Mali","MLI","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","-600000","3399999.9","600000","-150000","2613001.8263408","2573754.87707782","3052755.44136922","-886305.366909783","3060000","2366532.81013673","3680103.97992036","1521577.86376028","3149060.49491759","10069648.421692","2893628.24870677","-8374099.22913333","-5989287.91098446","7050570.95296409","6363470.80392176","5729716.32402687","1205216.85000779","-21874496.9945479","4061271.09744007","17416999.6681669","111429781.431379","27209332.1745828","74360591.896402","9556713.35023085","30998905.1859112","60331623.1100395","208998473.655231","-12371106.203847","72517997.3250875","84992921.5331431","160281952.808321","148327333.705249","206337322.649109","267511185.91091","649211715.168639","371932364.723095","556875894.544289","397842480.253922","307940910.774012","144214831.237","275525536.040377","356476591.902583","560747464.368765","467295391.07784","859091549.188966","536851812.897275","639944165.358959","715469994.852307","702559730.160354","",
"Malta","MLT","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","11600000","11544861.4936237","4455199.05424475","5151890.39620357","10636044.1109678","15853077.5306963","14113136.4229389","18469880.9169504","21536997.8502885","16179875.627472","26633728.4130748","39048273.8526508","20866569.259095","24511551.5107052","26245343.3921578","18970276.3546413","21883369.2847757","19392652.9824646","40803167.5347834","51651039.8358645","30019824.4123478","90037665.2203841","84694336.1518443","56441543.4034257","151693045.263198","392188547.165383","312996146.994209","136993957.138889","323284766.09652","667032818.087456","743185324.698102","416889166.287732","-497796507.906789","911474591.335865","7469040204.51317","21801420447.3894","25035392674.1694","35591477412.0334","14837770104.3279","1444871046.00599","9244998119.92181","7806911229.55313","3323599814.67226","510057778.082709","155878728.130938","3640705146.70853","2776034107.56","42459309426.166","73050789630.2723","32381439863.0004","31484121888.7382","85551145633.207","24257553510.7974","25147936924.7083","42521601949.0488",
"Myanmar","MMR","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","50000","280000","30000","1020000","3310000","0","60000","0","0","380000","0","0","-420000","780000","0","140000","-1540000","0","7806630.41152735","161144560.314889","238056791.873856","171558719.974061","104674233.142371","126091858.49119","277199199.509049","310437074.890386","387184136.000944","314450998.907852","253110104.66411","254789765.469466","208303564.372066","150511225.813866","248882510.026366","211364294.975748","234904379.027598","275812653.011391","709922015.309805","863880447.312828","1078972200.98264","901133534.876797","2519813313.27459","1333856137.27031","2254603965.49345","2175015283.77713","4083839111.71186","3278096409.87385","4804272487.31986","1768195522.55912","1735589412.93376","1907154040","2066606470","1238500000","1520172000","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","461010000","184730000","305939999.381979","475295438.517632","699810353.69899","81181693.7912574","558269064.188945","302681905.706019","822526610.465686","903715274.001404","235915809.336565","550770901.145393","193117175.251932","350708762.65369","996095099.893093","1432828268.34592","1053545315.66914","756328688.419361","1554500732.46961","1643526353.65766","965548100.523989","1416404656.93217","2718229485.8058","3148682502.7246","2882962518.15977","1916219506.51157","2641560464.75347","5541757823.32012","4571187720.08878","4154145029.64961","5428935878.75886","7561465891.31397","9338940195.56235","11844823708.3559","11935956326.6698","20693792613.4374","34985420440.1362","39435596502.2251","41090398052.7971","31613705876.3057","28145595460.1103","18006724487.1245","23915394150.7928","18051253640.7891","9644179855.46934","10921686224.7239","16323602978.9504","19295282154.7938","17199053728.7663","16188949609.4853","12195528117.5462","12103201474.576","19122352589.0727","13520008438.6254","2797996662.38472",
"Montenegro","MNE","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937357714.730126","975271781.796618","1550285725.39206","758254398.556855","556662007.527147","618126498.733883","446456998.007452","496993506.510357","699855695.331558","226702405.905001","560665419.031982","485653127.823429","417589860.078767","530903011.481089","693740795.71383","872558550.293815","525868956.944273","598128701.08594",
"Mongolia","MNG","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","140000","0","0","","","11120000","2000000","7700000","6900000","9800000","15900000","25000000","18900000","30400000","53697000","63000000","77751000","131540000","92920000","187620000","245460000","372759900","844697949.479072","623609218.24768","1691421731.58406","4571161962.80891","4272473222.93625","2059702972.91978","337768268.083172","94319767.4741563","-4156404703.77687","1494350363.46922","1951528195.81853","2443343095.41815","1719115941.52003","2173385309.77256","2504294749.65086","2247573669.8872","",
"Northern Mariana Islands","MNP","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","300000","30000","5500000","4019999.9","2000000","6669999.9","-12640000","","2000000","2430000","4360000","370000","1929999.9","2470000","-2919999.9","330000","1500000","6200000","4500000","3399999.9","9200000","22500000","25300000","32000000","35000000","45000000","72500000","64400000","234900000","381700000","139300000","255435490","347252830","336698400","475513570","122413755.58","251141650.25","416689348.42081","641399415.784251","930100407.78","1258453096.82496","3663937118.45157","5635092658.61842","6697422432.4601","4998799334.35621","3868353884.95","3128149928.7","2319071971.47682","1678061191.83106","3379329136.13929","3187942207.14962","5295396105.25416","3022175565.23802","2683506270.92075","3508626212.16849",
"Mauritania","MRT","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","800000","4040000","2109999.9","9849999.9","3620000","-122702517.736017","1554786.7998946","4123975.17572434","2859463.85052803","63234733.3442284","27094083.3336738","12444137.6930377","14970300.8547559","1368321.82931921","8526200.30308129","6979308.55552842","4490756.30253107","1678435.26518826","1926632.93213602","3467748.73270641","6736220.52128174","2269792.0374231","7549402.91347201","16091938.1652377","2079708.67893992","6989378.50785376","-435540","-3329920","132643.000207808","15119460","40096000","76700000","67340350","101957950","404102030","811869180","154601640","139372820","342770660","-3072040","130528390","588749560","1386098850.60853","1126004759.602","502589833.81816","501726765.733819","271134844.997291","588217194.758539","772890480","-883561115.825519","927916265.774285","1070252545.01958","1401620461.82274","848351729.722353","",
"Mauritius","MUS","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","1600000","1300000","1560000","1020000","3609999.9","3899999.9","3142995.0502532","2270213.41301668","4380787.81238559","1743787.42730488","1171220.50952489","671400.663051981","1747520.13103901","1623071.53482315","4927417.21232317","7965040.165258","7425912.59824639","17160761.1302289","23739137.3911879","35803826.506635","41040223.9046969","17377628.5393475","14714189.7155953","14732526.727495","19988456.0634434","18692860.9567485","36661330.2825559","55277851.5405022","12170393.8497832","49353190.6361288","265641239.441185","-27675565.7136838","32073116.0847955","62630665.276514","13894736.4049871","41776995.7786911","106758059.108919","340763853.718088","377724738.06254","256680711.820915","429941790","433331010","589018300","293369160","455562150","216455190","378764430","479995890","460511370","444077760","224668080","253189250","579773450","759821260","",
"Malawi","MWI","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","8599999.9","9599999.9","10100000","7700000","22699999.9","22109999.9","9699999.9","5537539.58685068","9125979.11528687","-1224173.13630506","9481641.54241471","1116945.1859526","6000000","2553705.85480272","27289999.9","523530.769193591","-2930000","90549.2604955082","17440000","9289999.9","23300000","-28700000","-7100000","8000000","24992617.8909746","5643045.57927182","15797661.1266005","14868714.3613082","12104230.402425","58528206.2830454","25999996.3612226","19299991.0892369","5899999.35886242","65885630.0222282","107811374.01292","139696402.63469","35561803.9812517","124388649.054177","195425887.191773","49130371.2258416","97010558.6926789","812751769.848633","-8885976.21902263","451362406.595843","598086538.121966","287746689.246669","115700000","90200000","77012306.002161","55227831.6285934","252179040.150445","129497084.50488","198726519.122695","203252807.529971","",
"Malaysia","MYS","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","94000000","100000000","114000000","172000000","570819254.595405","350491202.931934","381259652.112456","405885818.525049","499991004.965365","573467421.839787","933903976.260897","1264688331.16862","1397196045.41608","1260527733.35506","797476861.322828","694712466.229254","488874111.042602","422679709.984833","719418050.366902","1667871568.72095","2332455289.06142","3998448522.46006","5183358086.40239","5005642759.8826","4341800916.32297","4178239335.0381","5078414947.87739","5136514575.67472","2163401815.57573","3895263157.89474","3787631578.94737","553947368.421052","3192894736.8421","3218947368.42105","4376052631.57895","3924786634.73868","7690731245.66747","9071369834.83859","7572512432.33635","114664434.56228","10885801851.6194","15119439203.9543","8895774250.70402","11296279513.9209","10619431582.9781","9857162111.82329","13470089920.807","9368469822.66146","8304480741.65267","9154921685.03934","4058769678.64231","20245157326.8024","15027992710.6145","7918601050.23636","15593246086.7665",
"North America","NAC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","3047117680.30674","3043318428.36666","3380873961.07408","5114571500.54189","7263538434.68265","5696183402.57977","5360721215.75787","6291826624.08886","9240191707.68949","13357737031.1263","22553268734.788","26343720808.2697","21320061244.1131","16118560061.8769","30905261448.8517","10886760213.6926","33655677620.685","71832306053.6116","64106400040.3342","82951648940.4492","79631707941.4344","38064220103.0437","37328240062.8653","54408460316.6971","65481029101.6566","82737593613.3371","106477677647.294","137367100421.691","236231908298.165","339965544687.099","417495250856.084","200928898831.338","135546825376.882","124130692709.046","215925016545.218","167939926940.928","362677133096.867","467681638453.798","411383143974.142","181963342593.147","293976454801.327","301577464438.87","299761599199.273","355213770824.098","316027180345.111","571277113850.953","508516658366.975","405892691729.5","257414178420.097","364930690588.745","166665529963.05","536044365803.76","459217814554.657","391011049974.643","450134528140.839",
"Namibia","NAM","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","16359999.9","9000000","-170000","-1510000","-480000","29567264.7220339","120449858.129188","118232231.782392","55267528.1671983","97977966.4573082","153015438.01703","128693897.273987","90972979.0142206","96232390.3694651","51102943.7374422","196350763.262587","379336366.387132","147535758.471972","65110887.1077804","223561311.215728","389850790.391063","610197796.107759","669182903.357666","750426324.202911","829054473.358439","287528974.44129","803600584.603823","1041555413.14223","777073646.376717","445582247.859427","838879062.71593","358727049.605925","280476974.998847","234372724.533504","-176478261.583527","-150172760.720263","840286915.80155","1056043502.65038","2294376188.51043","2060784122.34027",
"New Caledonia","NCL","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-40626090","103041210","59055445.6614434","116048161.873983","27480195.7306092","-6738759.00139891","749088411.734889","417453934.436208","1746369905.06476","1182295527.61516","1439085573.36548","1758141868.63992","2682824680.90753","2166812151.02825","1757035866.71921","1203895440.08717","809821138.3806","488663210","345295370","723480360","571728130","793713550","696307350","687249680","",
"Niger","NER","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","2720000","-5299999.9","900000","1000000","6908881.39527995","22555805.050949","9889077.68217057","12850065.2378702","42657877.3093679","46788844.8047331","49119755.0071979","-6112652.71064773","28216139.9055706","1215012.50762237","1446367.68238848","-9382033.12946078","-12408104.9612365","6405210.68258061","2155460.26276331","-1564222.62618569","40809537.2283734","11240419.5040432","56390110.9051159","-34157055.6995134","4075974.17260204","2233804.50010766","8630591.3895239","18959363.8524857","-1764551.01056941","1605268.5320866","15767212.3689839","22587455.083808","7827441.93508379","18529138.9736301","24411286.9008512","49753596.8290225","40310044.1411645","99073671.9321662","283076206.886465","633819197.134754","796636157.883319","1067186136.05029","841227436.917788","719338470.495154","822967023.299916","529476871.090612","301332480.592526","338710710.13916","466042272.996923","717147639.398696","360653574.571153","594829131.824509","965975261.178016","1025552444.43008","",
