"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Bangladesh","BGD","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","-0.840906615995761","10.0399226067437","5.70444354275005","7.07628151550278","8.33293131362962","21.1431820523845","23.5284822468067","23.0995397210434","16.2948905366178","21.5202936429301","22.7760645678478","22.625377191496","22.1958958405226","22.3461680145497","23.0244118634705","22.5604059246532","21.9940038300746","20.901202135505","22.4171600592845","22.1461544905179","23.1387940832004","24.397478698652","25.8340547261519","26.6599568153793","27.7974576904575","28.4222904329444","30.7491764310818","30.164596698861","31.5774006681765","32.3594072568242","35.341190936004","36.3174625843949","37.3818777967604","38.97639391672","38.7817739319855","38.059489785547","40.5995794494189","39.7453877105331","37.7792321968568","36.7309559824005","37.280299201621","35.2852031466044","35.4590395013776","36.3536024154867","37.1888662137067","36.051174233546","33.9494644131122","34.9043598587167","34.3694616265107",
"Bulgaria","BGR","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","29.6766313830406","36.0615428859012","34.9246889325475","33.7623177906126","35.3292770334913","31.8496838501256","32.1216716341601","30.3331663532368","32.6771869156685","28.8254941989732","14.6550166774619","17.611754458364","12.907534312749","6.21552980930077","8.50765559360729","25.5650180178838","9.95669382695842","21.3547194769413","25.1902299414225","16.1110039356057","13.4837988966278","15.7215407210817","17.9851534104152","16.8098317438623","16.9770153391246","16.7568534421182","14.9446791406279","9.63081086628065","14.7844881728774","19.6271963420534","21.1853401206253","22.4278686995475","22.2724398068759","23.8925393559244","23.1847058661315","22.0495722462082","23.6759875308128","25.0207504574542","23.4100144615602","24.0472505539546","20.6843779961341","20.4581298305283","20.1908112439132","20.5510891689393","18.8654982457739",
"Bahrain","BHR","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","44.9179242193454","47.9222716111116","44.1014793498883","43.0651339931238","37.2326927071257","30.1672928570426","20.053627353564","21.8865851652501","27.3359430581857","20.9468036367259","31.8186016674812","13.6603812361084","10.5846706203119","10.1291400838999","14.5694972389068","16.392689385909","16.3649016338813","14.9206295370244","7.78405474026777","6.46904844349166","25.7332511261426","18.2399612450186","22.8278174519567","25.5474853090562","24.1054756232228","35.9663487801953","42.2086222780509","48.0889984431759","43.7261637478924","28.5859309871452","31.4656156774168","26.8043001229221","36.3829775766641","33.3274113903957","31.3263652215606","23.7810703767983","23.8825071348742","29.6481177976993","29.4075981414885","33.6604508811155","28.2418032004985","34.4644895258636","39.3095502247502","35.1083413508181","",
"Bahamas, The","BHS","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","15.8345021037868","9.63479096588179","9.61572998633708","15.7642477345915","13.186119873817","19.730089336628","21.4566020313943","13.7131938660526","17.0164181934941","16.958543983822","17.4907854639199","","19.8076420640105","19.0341124447252","14.5183789969015","19.3888710196205","17.0624191461837","16.414851181344","31.7861913094197","39.5778775284012","28.8195870102142","27.552456967579","33.8328508941458","32.6849106107","28.7439151798005","32.1215395849191","31.2022764143318","32.7007749061598","29.8343575771131","26.5970641028793","27.7937982773202","26.5874543891317","25.3463247698849","23.4483585188237","20.5686538337413","20.8382149919779","20.9849550848186","21.0503331600488","20.9023939736332","22.8345036267951","16.9373024110901","15.6078207070972","21.7803678590796","8.75431032625057","9.37705123153608","19.7615100771113","19.9213367384571","",
"Bosnia and Herzegovina","BIH","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6117394833228","8.88081005711265","6.49228339458701","3.67911900304556","12.9019529626847","7.84347524748932","10.844637336665","13.2805758432199","11.450203606897","9.47968502314467","8.64902741263983","7.99008528940705","6.6445854619072","8.65792138260719","9.55276693132153","11.7478642629282","13.4825753360564","15.5979000026266","18.2239260900454","20.1423954197799","17.8574903496754","22.0953817265801","23.0621999668998","21.9833297918929","21.5674368777747",
"Belarus","BLR","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7014465380711","20.1093148254932","20.8630209269952","20.1705075610277","23.0284502358041","22.8666969541174","22.8022718620624","24.4121446057501","21.7175599189435","20.6357184208613","22.8773740509999","26.8988709228313","27.9556214338737","29.5582572621646","29.1343864857104","30.5020749698746","26.0401502449481","26.855278458201","32.7221056205959","31.2365036164894","28.4371094658698","27.4692957071962","28.9084774240987","26.4034552557689","28.0170369424728","29.1584729857905","27.8223769063942","27.4694962339902","29.6629020052202","26.4336811628868","26.5567843210019","23.3657286618883",
"Belize","BLZ","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","60.691685896332","58.604926035503","61.9591215088283","62.5107341686877","60.3103313560327","60.7090352270413","59.7550945810107","57.8964997487858","31.411131059246","32.516437537358","27.8578143208598","28.0967828581894","25.6885761297526","18.9831177009389","16.8798224852071","18.206584535866","22.7315702695583","16.1817011116341","14.3805327260802","12.2471513793419","13.7069865752853","16.7961168633414","22.5518698838025","21.8811388309781","20.28704829286","21.1278355045506","18.5898777017728","21.3237544541062","19.6929179143725","17.7832454809855","17.9545959647106","20.2591213536162","20.813807413222","18.2138140739667","15.3835286379241","15.9264329095327","22.6950262230957","22.4386630155034","19.1150659283375","21.9692517113524","",
"Bermuda","BMU","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.4941076815274","36.9506427182984","39.4063163251672","40.0489979316604","39.633283287671","39.9472049577267","39.3197532868767","40.4828383328915","40.3416242493595","38.4467784157704","39.276122299065","41.9655281091876","43.577448343674","43.0386627540668","",
"Bolivia","BOL","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","16.3316077340992","14.6714978089531","14.869285391346","14.6214388648709","14.185369273497","10.5303654801957","8.62400781195508","12.7510140519884","12.1578983424716","10.1611711023467","3.77061940800498","4.77028739413742","6.79282716200189","8.6137724683382","9.54598822980715","8.88436369099615","8.48055471684708","7.79874752408312","10.1995658405138","11.1687866429488","12.0692119574197","12.5821384941011","12.8221614583318","10.6574707192067","11.015088389058","11.2562326129472","12.2970671538308","14.4857196861302","17.0466463487091","19.8824834090392","26.5822447859125","28.6360975062624","28.9832809693897","22.8998872468004","24.8491394995017","26.3174175698526","25.6940564279268","23.8909396636319","20.7894778380506","14.2169253750568","15.4200514159047","16.0570289277362","16.1277862591369","14.1949288826565","12.4822644569462","13.8490457223526","13.939481862344","12.0206907272381","",
"Brazil","BRA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","20.6224312680419","19.1629845442635","19.7638680036014","19.5403652959114","18.3213623473092","17.6895792865625","19.0398040162808","15.8778074688358","14.2758169983001","17.4886787327515","20.1836320328161","17.901515851548","22.6606032602475","25.6536837052975","35.8085557485597","18.9558571795845","18.7329794645523","20.1983835778524","20.2543612152904","19.1150403606133","14.4393627074231","14.0413210161005","13.711158574772","13.8904529394102","12.7369014512502","13.9917031283152","13.59459737532","15.4058722696436","16.4179418086704","18.8550188616847","18.1140955331319","18.4098163065848","19.3463603055608","19.2268466605026","16.3803650200302","17.8023993523835","18.6012664292854","17.6781085215019","18.1516908265514","16.1344049935616","14.5293471758892","13.4217530165129","13.5777696912267","12.707419952098","12.2507958263334","14.7933291910916","17.1564797571491","15.8267978804255","14.9767585594013","14.4710267884248",
"Barbados","BRB","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.7876967980325","54.5162238264703","56.9478569340941","56.7706480790581","63.9414561867512","66.2085969310937","61.7392099667078","69.4925914956149","58.2879889143588","60.1515453290338","63.7858068853424","62.9040809570108","60.279412866366","59.8076367346509","57.1182687164626","56.4115794839711","55.3364205078273","53.2133009475862","53.5317207754116","50.8859947626737","49.7343409343303","50.3806352113698","45.8713446769817","47.5390012394407",
"Bhutan","BTN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.0126450471076","42.1119554787601","35.4398880297505","35.2907267579184","37.0349470600748","42.436369931917","50.6858943927835","43.9906376978943","35.1379313279762","27.0692819116355","32.4978674620696","32.9057331038726","31.9063951090357","30.7901890179793","24.442436688812","23.9645134310609","21.0391381567836","17.589461047337","",
"Botswana","BWA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","20.2550917422623","21.6692426628315","22.2353743170396","22.7835157003836","29.8039524354229","27.4331453586731","28.8480786350245","27.395818644965","28.9069492275481","25.3530300544549","32.4288649546854","36.2470859372815","38.7028346093129","49.8190595875434","47.4792998463308","41.6478196832379","44.9963936707395","41.3985070702683","43.7392291205474","29.3223179570837","29.0082489748673","36.9132285004332","37.4915168917427","40.527018375815","39.6910310040109","39.441437350485","43.3931771666789","31.4345614045536","35.6783175267552","34.2703729348795","40.4367157036042","41.3462967414585","44.5161040729479","37.0885284549286","27.4240004338427","32.0369221004781","38.6149723777198","36.8743362754926","29.922466445784","36.4426637314615","31.3073044002376","30.1262787899122","30.796215415942","26.8294543244952","31.5119488977962","24.1879326385984","32.0556117709607","36.6833159830817","35.5750514048078","",
"Central African Republic","CAF","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","7.82927575217748","6.92291156061548","7.5188159910598","1.60572716623735","8.13782706018251","0.970862076697036","7.38290753120526","7.06325438226682","11.4703302619661","8.63092164276609","8.33457116639648","10.5677928275131","11.956715971995","10.8796405158913","9.54117972379999","9.84043918310838","12.5246079825199","15.0921291013147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","20.4142667560163","21.6567604580786","21.8337430981312","23.0258258344473","24.0461535345411","24.4968609383801","22.643923608126","22.0552605659457","22.0290164461553","21.2120018315903","21.2871236946741","21.3187193390859","23.3959995752318","24.287766432265","21.2404310644036","21.8837631156678","20.5988889092706","20.299221587014","22.051404291622","22.1704764957586","22.4920879562004","19.9000197256633","20.0524333635051","20.9120670286039","20.5341919478833","18.9670205444794","20.1667923475428","20.9609933798497","20.1384756223107","17.7598907649728","15.1422078826112","14.0569176510518","14.8838279479694","16.9829901791132","18.9495948122556","19.4615675805776","20.1967340150017","19.7742142760708","21.0958867819622","23.7746280731218","22.635489053482","21.7247371980219","21.943777150402","23.6605040718316","24.4517541390569","24.6172770797873","24.4043195574877","24.2474093054808","18.5200134745716","19.312530097616","20.8571094113825","20.9179512281937","21.5972984025064","22.1484938947536","19.5693636315682","19.1464545719812","19.845280989292","19.5829312304021","20.2616339861192","19.4618890023723","23.3033851986679","24.3549171434196","21.9372550371711","21.392285857326",
"Central Europe and the Baltics","CEB","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5226875876399","21.0426030618476","21.3119143890866","21.4930969885045","19.8090951381939","20.1303922427677","19.9962381324236","19.1603570055415","18.4573052331232","18.0336281160215","19.0316836057262","19.5883419916125","20.3439853141013","20.6240512123787","19.6585985432446","19.2933971860764","20.2454583840973","20.1207876457592","21.2460595280143","21.9849275427472","22.6572994125967","21.8651083332871","21.9477035148603","22.0708040599066","22.59655406176","22.5460514639246","22.3972376593906","20.9754497055053","22.2540195607027","20.5346158616566",
"Switzerland","CHE","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","34.3544865375534","34.7501295532134","34.3730860426041","34.573015079645","35.6032067138862","34.3567351704185","33.7433316041788","35.8378836560401","36.174514644188","35.36758947843","34.8329525534038","36.5755068861762","36.531339049791","36.134199640624","34.1626926938727","32.1744434427312","32.6097509390523","32.4804238561422","32.7970642486195","32.1038568846503","33.3908076857899","34.2372443342825","34.3471313330954","37.5552589303518","34.4270541206105","32.5772834754882","36.3918706842502","36.6178148512302","38.691297760766","40.5932418185056","35.7624384488965","28.7506590143948","34.599570693122","39.3544124923397","35.2708269698293","36.230980384584","35.5636446054026","33.4207523601789","34.8318008012769","33.6532127923444","31.8219339837952","31.3875168373698","31.0947633467489","30.376989812825","33.2027392469709","34.5373542353945","32.7498641581206","32.3690705007734",
"Channel Islands","CHI","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","9.81485083656659","15.9254935102652","12.6173240630936","14.0644597597675","14.0901881655882","15.645012028529","9.64265562608715","2.92244597240621","7.10965709177104","8.44229747143688","10.3348110690643","13.5107811453806","19.1512186220786","23.2152038793943","24.2894795957918","24.3290776390403","23.4480570467047","22.8071945542299","22.2682123147593","22.1204981483329","24.6205748249686","25.3183264009429","25.0763597693465","23.3949811263649","22.4833162631689","22.5017242875427","22.9540068841602","23.1216897075782","23.5378285879705","24.4277331859658","25.1302097467522","27.64988103758","27.4342310064422","24.1492077852489","24.276937247631","25.6276937479004","21.6861214912972","23.4686620918343","22.6663181522995","21.6794794803804","22.7338614198733","21.0878070345369","19.8421251162846","19.6037090622649","19.6764006326117","19.0855486773366","16.6584838981132","16.8882622040967","20.1657762975408","21.7590730162887",
"China","CHN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","33.7401218515491","33.0864003315375","34.8290823322912","35.2136837832798","35.1852345313221","37.1683603774977","37.9140585542929","35.8136048808832","36.6228275584888","38.4279725792786","40.5262148478143","41.5944567821618","41.5641800595348","39.3812636762869","38.5813284832836","39.5469344798754","38.1766453804451","36.3928397912428","35.5826474435708","37.0775585847377","38.6609215616113","42.1609224814857","45.3715794530289","45.5417056569754","47.7875413024031","49.7906549255041","51.2655667529843","49.8735875934712","50.7951259924622","48.6410622284448","48.1956233738576","47.0363460228068","47.2736238197056","45.1016053776732","43.8678663976574","44.3202552812278","43.7715764233009","43.2925997301417","43.4998633494291","44.679938707538","44.8335710565362","42.4872134597819","",
"Cote d'Ivoire","CIV","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-18.7529234417071","-18.2668801003338","-19.9029744726593","-13.9842171955256","-12.2345587091418","-11.3676331464475","-12.4490286914098","-9.90077028993937","-8.31457865881536","22.7890998181656","22.4324710198086","22.4314675677744","19.2374426995924","17.868642009292","18.9093840529174","17.7478718165062","19.0509975508048","19.4084293309918","","",
"Cameroon","CMR","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","4.10184383970595","18.2519466003901","15.5710231789618","5.22803477139769","9.51094203306662","23.3469799285485","21.355787395286","24.7633833158529","23.3328443467148","23.8733182514754","18.9413574407329","19.7179536323966","17.7858480125253","16.186768646358","15.4191388501839","11.0661064788538","16.0822697834362","18.0380846444125","19.685051116413","16.4031379274696","17.5582211509894","17.3354868353852","16.5423792064384","14.3814847242805","12.1578248619273","11.9117561368379","14.1909855942306","16.9174774511021","16.8703751691811","19.3203219611511","18.8859630084239","17.5165349060879","16.141050285621","15.2982040145431","15.5227665008286","15.1163554275669","15.3338084113917","15.2243858420723","14.3156939343018","16.4568941322377","16.2893837257787","15.7078498598527","14.3999211479235","13.3486187654197","13.9396280594602","15.6057888516949","15.3696799183923","",
